company,company_domain_name,phone,address,city,state,country,zip,industry,type,numberofemployees,website,firstname,lastname,jobtitle,email,mobilephone,nocturn_icp_score,nocturn_icp_tier,nocturn_star_rating,nocturn_room_count,nocturn_has_whatsapp,nocturn_whatsapp_number,nocturn_whatsapp_source,nocturn_has_email,nocturn_after_hours_gap,nocturn_google_rating,nocturn_google_reviews,nocturn_google_maps_url,nocturn_member_id,nocturn_source,nocturn_outreach_priority,nocturn_outreach_channel,nocturn_pilot_roi_estimate,nocturn_adr_estimate,nocturn_pilot_status,nocturn_pilot_start_date,nocturn_first_touch_template,nocturn_notes,nocturn_data_collected_date,lifecyclestage,hs_lead_status,lead_source,lead_source_detail
Kudat Golf & Marina Resort,kudatgolfmarinaresort.com,+6088611211,"Off Jalan Urus Setia, 89057, Kudat Sabah,, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,89057,Hospitality,PROSPECT,88,http://www.kudatgolfmarinaresort.com/,,,General Manager,info@kudatgolfmarinaresort.com,,11,HOT,4 Star,88,NO,,,YES,YES,,,,1408,MAH Directory,3,Email,10296,220,Not Started,,1C,4 Star | 88 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
L A Hotel,lahotel.com.my,+6089762299,"MPT 299, Jalan St. Patrick (off Jalan Belunu), 91000 Tawau, Sabah, 91000, Tawau, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,91000,Hospitality,PROSPECT,106,http://www.lahotel.com.my/,,,General Manager,rooms@lahotel.com.my,,11,HOT,3 Star,106,NO,,,YES,YES,,,,0828,MAH Directory,3,Email,8370,150,Not Started,,1C,3 Star | 106 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
La Boss Hotel,labosshotel.com.my,+6062921333,"363-1, Jalan Melaka Raya 4, Taman Melaka Raya, 75000, Melaka, Melaka, Malaysia,",Melaka,Melaka,Malaysia,75000,Hospitality,PROSPECT,88,https://www.labosshotel.com.my/,,,General Manager,lbsb31@gmail.com,,10,HOT,3 Star,88,NO,,,YES,YES,,,,1599,MAH Directory,3,Email,5616,120,Not Started,,1C,3 Star | 88 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Laguna Redang Island Resort,lagunaredang.com.my,+6096310888,"S-1, Ground Floor, Wisma Tenang, Jalan Sultan Sulaiman, 20000, Kuala Terengganu, Terengganu, Malaysia,",Kuala Terengganu,Terengganu,Malaysia,20000,Hospitality,PROSPECT,222,https://www.lagunaredang.com.my,,,General Manager,enquiry@lagunaredangtt.com.my,,9,HOT,4 Star,222,NO,,,YES,YES,,,,0317,MAH Directory,3,Email,21384,180,Not Started,,1C,4 Star | 222 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Lakeview Terrace Resort,lakeviewterrace.com.my,+6072956888,"PTD 5025, Jalan Kota Tinggi, Mukim Pengerang, 81620, Pengerang, Johor, Malaysia,",Johor Bahru,Johor,Malaysia,81620,Hospitality,PROSPECT,120,http://www.lakeviewterrace.com.my,,,General Manager,reservation@lakeviewterrace.com.my,,11,HOT,3 Star,120,NO,,,YES,YES,,,,1234,MAH Directory,3,Email,8423,130,Not Started,,1C,3 Star | 120 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Landison Hotel Penang,,+60164027712,"137, Jalan Macalister, 10400, Georgetown, Penang, Malaysia,",George Town,Penang,Malaysia,10400,Hospitality,PROSPECT,100,,,,General Manager,hr@landisonhotel.com.my,+60164027712,9,HOT,Others,100,YES,+60164027712,mah_directory,YES,YES,,,,1824,MAH Directory,1,WhatsApp,6480,120,Not Started,,1B,100 rooms | Email | WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Lanson Place Bukit Ceylon Serviced Residences,bukitceylon.lansonplace.com,+60327258888,"No. 10, Jalan Ceylon, 50200, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,50200,Hospitality,PROSPECT,150,https://bukitceylon.lansonplace.com/,,,General Manager,enquiry.lpbc@lansonplace.com,,12,HOT,4 Star,150,NO,,,YES,YES,,,,0795,MAH Directory,2,Email,20250,250,Not Started,,1C,4 Star | 150 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Lazdana Hotel Kuala Lumpur,lazdana.com,+60340433881,"No. 61, Jalan Putra, 50350, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,50350,Hospitality,PROSPECT,138,https://lazdana.com/lazdana-hotel-malaysia/,,,General Manager,,,8,HOT,2 Star,138,NO,,,NO,YES,,,,1331,MAH Directory,2,Phone,11808,160,Not Started,,1D,138 rooms | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Lazenda Hotel,lazendahotel.com,+6087580800,"Block C&D, Lazenda Centre, Jalan OKK Abdullah, 87007, W.P Labuan, Labuan, Malaysia,",Kota Kinabalu,Labuan,Malaysia,87007,Hospitality,PROSPECT,172,http://www.lazendahotel.com,,,General Manager,enquiries@lazendahotel.com,,9,HOT,3 Star,172,NO,,,YES,YES,,,,0969,MAH Directory,3,Email,13770,150,Not Started,,1C,3 Star | 172 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Le Grandeur Palm Resort Johor,palmresort.com,+6075996000,"Jalan Persiaran Golf, Off Jalan Jumbo, 81250, Senai, Johor, Malaysia,",Johor Bahru,Johor,Malaysia,81250,Hospitality,PROSPECT,312,http://www.palmresort.com,,,General Manager,mercurejohor@palmresort.com,,10,HOT,4 Star,312,NO,,,YES,YES,,,,0144,MAH Directory,3,Email,33480,200,Not Started,,1C,4 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Le Meridien Petaling Jaya,lemeridienpetalingjaya.com,+60376820000,"No. 1, Jalan SS7/26A, Kelana Jaya, 47301, Petaling Jaya, Selangor, Malaysia,",Petaling Jaya,Selangor,Malaysia,47301,Hospitality,PROSPECT,300,http://lemeridienpetalingjaya.com,,,General Manager,marketing@lemeridienpj.com,,10,HOT,5 Star,300,NO,,,YES,YES,,,,1321,MAH Directory,2,Email,19440,120,Not Started,,1C,5 Star | 300 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Le Meridien Putrajaya,lemeridien.com,+60386896888,"Lebuh IRC, IOI Resort City, 62502, Putrajaya, Putrajaya, Malaysia,",Petaling Jaya,Selangor,Malaysia,62502,Hospitality,PROSPECT,353,http://www.lemeridien.com/putrajaya,,,General Manager,,,8,HOT,5 Star,353,NO,,,NO,YES,,,,1207,MAH Directory,2,Phone,22680,120,Not Started,,1D,5 Star | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Le Quadri Kuala Lumpur By Ucsi Hotels,lequadrihotelkl.ucsihotels.com,+60392124048,"1, Jalan Mandarina Damai 1, Cheras, 56000, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,56000,Hospitality,PROSPECT,104,https://lequadrihotelkl.ucsihotels.com/,,,General Manager,peterpadman@ucsihotels.com,,10,HOT,Others,104,NO,,,YES,YES,,,,1644,MAH Directory,2,Email,8927,160,Not Started,,1C,104 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Legacy Hill Hotel,legacyhillhotel.com,+6082255155,"Lot 395, Ban Hock Road, 93100, Kuching, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,93100,Hospitality,PROSPECT,94,https://www.legacyhillhotel.com,,,General Manager,info@legacyhillhotel.com,,8,HOT,Others,94,NO,,,YES,YES,,,,1844,MAH Directory,3,Email,6048,120,Not Started,,1C,94 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Legoland Hotel,legoland.com.my,+6075603888,"No.1, Jalan Medini Utara 3, Bandar Medini Iskandar Malaysia, 79250, Nusajaya, Johor, Malaysia,",Johor Bahru,Johor,Malaysia,79250,Hospitality,PROSPECT,249,http://www.legoland.com.my,,,General Manager,info@legoland.my,,9,HOT,Others,249,NO,,,YES,YES,,,,0934,MAH Directory,3,Email,17316,130,Not Started,,1C,249 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Le'Venue Hotel,levenuehotel.com,+60389259989,"No. 3 Pusat Perniagaan Bangi Avenue, Persiaran Bangi Avenue, Seksyen 2, Taman Bangi Avenue, 43000, Kajang, Selangor, Malaysia,",Petaling Jaya,Selangor,Malaysia,43000,Hospitality,PROSPECT,178,https://levenuehotel.com/,,,General Manager,info@levenuehotel.com,,12,HOT,3 Star,178,NO,,,YES,YES,,,,1631,MAH Directory,2,Email,11447,120,Not Started,,1C,3 Star | 178 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Lexis Port Dickson,lexispd.com,+6066532000,"Batu 2, Jalan Seremban, 71000, Port Dickson, Negeri Sembilan, Malaysia,",Seremban,Negeri Sembilan,Malaysia,71000,Hospitality,PROSPECT,271,http://www.lexispd.com,,,General Manager,reservations@lexispd.com,,9,HOT,4 Star,271,NO,,,YES,YES,,,,0484,MAH Directory,3,Email,26244,180,Not Started,,1C,4 Star | 271 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Lexis Suites Penang,lexissuitespenang.com,+6046282888,"28 Jalan Teluk Kumbar, Mukim 9, 11920, Penang, Penang, Malaysia,",George Town,Penang,Malaysia,11920,Hospitality,PROSPECT,220,http://www.lexissuitespenang.com,,,General Manager,reservations@lexis.my,,9,HOT,5 Star,220,NO,,,YES,YES,,,,1129,MAH Directory,3,Email,14256,120,Not Started,,1C,5 Star | 220 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Lighthouse Hotel & Shortstay,lighthousehotel.com.my,+60122275526,"2M, Jalan SS 21/58, Damansara Utama, 47400, Petaling Jaya, Selangor, Malaysia,",Kuala Lumpur,Selangor,Malaysia,47400,Hospitality,PROSPECT,25,http://www.lighthousehotel.com.my/,,,General Manager,appleforeverpj@gmail.com,+60122275526,10,HOT,3 Star,25,YES,+60122275526,mah_directory,YES,YES,,,,1662,MAH Directory,1,WhatsApp,2880,160,Not Started,,1B,3 Star | Email | WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Lisbon Melaka,,+60124102672,"No. 20, Jalan D'Albuquerque, Portuguese Settlement, 75050, Melaka, Melaka, Malaysia,",Melaka,Melaka,Malaysia,75050,Hospitality,PROSPECT,73,,,,General Manager,lisbonmelaka@gmail.com,+60124102672,8,HOT,Others,73,YES,+60124102672,mah_directory,YES,YES,,,,1832,MAH Directory,1,WhatsApp,4536,120,Not Started,,1B,73 rooms | Email | WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Livingston Hotel,,+6089204222,"North Road, Mile 4, 90000, Sandakan, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,90000,Hospitality,PROSPECT,275,,,,General Manager,mgtmiracle204@gmail.com,,8,HOT,Others,275,NO,,,YES,YES,,,,1585,MAH Directory,3,Email,22140,150,Not Started,,1C,275 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Lone Pine Hotel,lonepinehotel.com,+6048868686,"97, Batu Ferringhi, 11100, Penang, Penang, Malaysia,",George Town,Penang,Malaysia,11100,Hospitality,PROSPECT,90,http://www.lonepinehotel.com,,,General Manager,style@lonepinehotel.com,,9,HOT,5 Star,90,NO,,,YES,YES,,,,0713,MAH Directory,3,Email,5832,120,Not Started,,1C,5 Star | 90 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Loop On Leith Hotel,loophotelpenang.com,+6042972222,"No. 29, Leith Street, 10200, Georgetown, Penang, Malaysia,",George Town,Penang,Malaysia,10200,Hospitality,PROSPECT,140,http://www.loophotelpenang.com,,,General Manager,operations.mgr@loophotelpenang.com,,11,HOT,3 Star,140,NO,,,YES,YES,,,,1482,MAH Directory,3,Email,9072,120,Not Started,,1C,3 Star | 140 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Lotus Seaview Beach Resort,lotusseaview.com.my,+6078842800,"Lot 1272, Tanjung Punggai, Sungai Rengit, 81620, Pengerang, Johor, Malaysia,",Johor Bahru,Johor,Malaysia,81620,Hospitality,PROSPECT,184,http://lotusseaview.com.my/,,,General Manager,reservation@lotusseaview.com.my,,9,HOT,Others,184,NO,,,YES,YES,,,,1541,MAH Directory,3,Email,12870,130,Not Started,,1C,184 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Lovita Tanjung Bidara Beach Resort,website.beacons.ai,+601121896189,"LoVita Tanjung Bidara Beach Resort, 78300, Masjid Tanah, Melaka, Malaysia,",Melaka,Melaka,Malaysia,78300,Hospitality,PROSPECT,85,https://website.beacons.ai/lovitatanjungbidarabeachresort,,,General Manager,adm.lovitatbresort@yahoo.com,+601121896189,9,HOT,Others,85,YES,+601121896189,mah_directory,YES,YES,,,,1839,MAH Directory,1,WhatsApp,5400,120,Not Started,,1B,85 rooms | Email | WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Lyf Chinatown Kuala Lumpur,lyfrajachulan.com-kualalumpur.com,+60327068899,"No. 13, Jalan Raja Chulan, 50200, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,50200,Hospitality,PROSPECT,104,https://lyfrajachulan.com-kualalumpur.com/,,,General Manager,enquiry.kualalumpur@the-ascott.com,,12,HOT,3 Star,104,NO,,,YES,YES,,,,1682,MAH Directory,2,Email,8927,160,Not Started,,1C,3 Star | 104 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
M Boutique Hotel,mboutiquehotels.com,+6052551555,"2 Hala Datuk 5, Off Jalang Leong Boon Swee, 30000, Ipoh, Perak, Malaysia,",Ipoh,Perak,Malaysia,30000,Hospitality,PROSPECT,93,http://www.mboutiquehotels.com,,,General Manager,ask@mboutiquehotels.com,,8,HOT,Others,93,NO,,,YES,YES,,,,0874,MAH Directory,3,Email,5832,120,Not Started,,1C,93 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
M Resort & Hotel Kuala Lumpur,mresort-hotel.com.my,+60379326582,"No. 1, Jalan KGPA, Bukit Kiara, 60000, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,60000,Hospitality,PROSPECT,385,http://www.mresort-hotel.com.my,,,General Manager,,,8,HOT,5 Star,385,NO,,,NO,YES,,,,1600,MAH Directory,2,Phone,33120,160,Not Started,,1D,5 Star | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
M Roof Hotel & Residences,mboutiquehotels.com,+6055471777,"Jln Dato Lau Pak Khuan, Taman Ipoh, 31400, Ipoh, Perak, Malaysia,",Ipoh,Perak,Malaysia,31400,Hospitality,PROSPECT,192,http://www.mboutiquehotels.com,,,General Manager,ask.mroof@mboutiquehotels.com,,10,HOT,4 Star,192,NO,,,YES,YES,,,,0875,MAH Directory,3,Email,18468,180,Not Started,,1C,4 Star | 192 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
M Social Resort Penang,msocial.com,+6046058888,"No. 523, Jalan Tanjung Bungah, 11200, Tanjung Bungah, Penang, Malaysia,",George Town,Penang,Malaysia,11200,Hospitality,PROSPECT,317,https://www.msocial.com/,,,General Manager,reservations.msrp@millenniumhotels.com,,10,HOT,4 Star,317,NO,,,YES,YES,,,,1786,MAH Directory,3,Email,30780,180,Not Started,,1C,4 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Mabul Beach Resort,scuba-junkie.com,+6089785372,"Block B, Lot 36, Semporna Seafront, P.O. Box 458, 91308, Semporna, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,91308,Hospitality,PROSPECT,24,http://www.scuba-junkie.com,,,General Manager,info@scuba-junkie.com,,8,HOT,4 Star,24,NO,,,YES,YES,,,,0614,MAH Directory,3,Email,3960,220,Not Started,,1C,4 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Manhattan Hotel,manhattan.com.my,+6052268818,"Pusat Perniagaan Pengkalan Putra, (Manhattan Business Centre), Jalan Pasir Puteh, 31650, Ipoh, Perak, Malaysia,",Ipoh,Perak,Malaysia,31650,Hospitality,PROSPECT,73,http://www.manhattan.com.my,,,General Manager,miclebina@yahoo.com,,10,HOT,3 Star,73,NO,,,YES,YES,,,,1231,MAH Directory,3,Email,4536,120,Not Started,,1C,3 Star | 73 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Manukan Island Resort,suterasanctuarylodges.com.my,+6088487466,"c/o Sutera Sanctuary Lodges Sdn Bhd, Block B, Lot 9, Ground Floor, Signature Office, KK Times Square, Off Coastal Highway, 88100, Kota Kinabalu, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,88100,Hospitality,PROSPECT,18,http://www.suterasanctuarylodges.com.my,,,General Manager,info@suterasanctuarylodges.com.my,,8,HOT,3 Star,18,NO,,,YES,YES,,,,1261,MAH Directory,3,Email,2700,150,Not Started,,1C,3 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Maple Lodge,maplelodge.com.my,+6074310808,"No.139, Jalan Flora Utama 8, Taman Flora Utama, 83000, Batu Pahat, Johor, Malaysia,",Johor Bahru,Johor,Malaysia,83000,Hospitality,PROSPECT,60,https://maplelodge.com.my/,,,General Manager,admin@maplelodge.com.my,,9,HOT,Others,60,NO,,,YES,YES,,,,1520,MAH Directory,3,Email,4211,130,Not Started,,1C,60 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Mardhiyyah Hotel & Suites,mardhiyyahhotel.com,+60355118811,"Persiaran Perbandaran, Seksyen 14, 40000, Shah Alam, Selangor, Malaysia,",Petaling Jaya,Selangor,Malaysia,40000,Hospitality,PROSPECT,341,http://www.mardhiyyahhotel.com,,,General Manager,info@mardhiyyahhotel.com,,9,HOT,5 Star,341,NO,,,YES,YES,,,,0253,MAH Directory,2,Email,22032,120,Not Started,,1C,5 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Marriott Executive Apartment Kuala Lumpur,marriott.com,+60321169430,"17, Jalan Kia Peng, 50450, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,50450,Hospitality,PROSPECT,328,https://www.marriott.com/en-us/hotels/kulea-marriott-executive-apartments-kuala-lumpur/overview/,,,General Manager,sreetag@hapseng.com,,9,HOT,Others,328,NO,,,YES,YES,,,,1816,MAH Directory,2,Email,28224,160,Not Started,,1C,Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Marriott Hotel Kota Kinabalu,marriott.com,+6088286888,"Jalan Tun Fuad Stephens, 88400, Kota Kinabalu, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,88400,Hospitality,PROSPECT,332,https://www.marriott.com/en-us/hotels/bkikk-kota-kinabalu-marriott-hotel/,,,General Manager,mhrs.bkikk.info@marriotthotels.com,,8,HOT,5 Star,332,NO,,,YES,YES,,,,1352,MAH Directory,3,Email,26730,150,Not Started,,1C,5 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Mayres Hotel,mayreshotel.com,+6078839099,"No. 29, Jalan Tun Habab, 81900, Kota Tinggi, Johor, Malaysia,",Johor Bahru,Johor,Malaysia,81900,Hospitality,PROSPECT,85,http://www.mayreshotel.com,,,General Manager,enquiry@mayreshotel.com,,11,HOT,3 Star,85,NO,,,YES,YES,,,,0619,MAH Directory,3,Email,5850,130,Not Started,,1C,3 Star | 85 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Mciti Suites,miri.mcitisuites.my,+6085665777,"Lot 2645-2646, Piasau Business Park, Jalan Bulatan Park, 98000, Miri, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,98000,Hospitality,PROSPECT,80,http://www.miri.mcitisuites.my,,,General Manager,rent@mcitisuites.my,,8,HOT,Others,80,NO,,,YES,YES,,,,0923,MAH Directory,3,Email,5183,120,Not Started,,1C,80 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Mega Hotel Miri,megahotel.com.my,+6085432432,"Lot 907, Jalan Merbau, 98000, Miri, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,98000,Hospitality,PROSPECT,293,http://www.megahotel.com.my,,,General Manager,info@megahotel.com.my,,10,HOT,4 Star,293,NO,,,YES,YES,,,,0147,MAH Directory,3,Email,28187,180,Not Started,,1C,4 Star | 293 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Mei Hotel,meihotelpenang.com,+6042170555,"50, Lorong Abu Siti, 10400, Georgetown, Penang, Malaysia,",George Town,Penang,Malaysia,10400,Hospitality,PROSPECT,96,http://www.meihotelpenang.com,,,General Manager,info@meihotelpenang.com,,11,HOT,3 Star,96,NO,,,YES,YES,,,,1322,MAH Directory,3,Email,6048,120,Not Started,,1C,3 Star | 96 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Melia Kuala Lumpur,melia.com,+60327852828,"16, Jalan Imbi, 55100, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,55100,Hospitality,PROSPECT,288,https://www.melia.com,,,General Manager,melia.kuala.lumpur@melia.com,,12,HOT,4 Star,288,NO,,,YES,YES,,,,0067,MAH Directory,2,Email,38700,250,Not Started,,1C,4 Star | 288 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Mercure Kota Kinabalu City Centre,all.accor.com,+601548761881,"No 41, Jalan Gaya, 88000, Kota Kinabalu, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,88000,Hospitality,PROSPECT,310,https://all.accor.com/hotel/9416/index.en.shtml,,,General Manager,h9416@accor.com,+601548761881,11,HOT,4 Star,310,YES,+601548761881,mah_directory,YES,YES,,,,1078,MAH Directory,1,WhatsApp,36828,220,Not Started,,1B,4 Star | Email | WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Mercure Kuala Lumpur Glenmarie,all.accor.com,+60350302888,"Jalan Kontraktor U1/14, Seksyen U1, 40150, Shah Alam, Selangor, Malaysia,",Petaling Jaya,Selangor,Malaysia,40150,Hospitality,PROSPECT,229,https://all.accor.com/hotel/A7M8/index.en.shtml,,,General Manager,ha7m8@accor.com,,12,HOT,4 Star,229,NO,,,YES,YES,,,,1564,MAH Directory,2,Email,22032,180,Not Started,,1C,4 Star | 229 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Mercure Kuala Lumpur Shaw Parade,all.accor.com,+60392243030,"Changkat Thambi Dollah, 55100, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,55100,Hospitality,PROSPECT,213,https://all.accor.com/hotel/9279/index.en.shtml?,,,General Manager,h9279@accor.com,,12,HOT,4 Star,213,NO,,,YES,YES,,,,1160,MAH Directory,2,Email,28350,250,Not Started,,1C,4 Star | 213 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Mercure Kuala Lumpur Trion,binastra.com.my,+60126068161,"Jalan Dua Off Jalan Chan Sow Lin, Sungai Besi, 55200, Wilayah Persekutuan, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,55200,Hospitality,PROSPECT,235,https://binastra.com.my/,,,General Manager,tony@binastra.com.my,+60126068161,11,HOT,Others,235,YES,+60126068161,mah_directory,YES,YES,,,,1685,MAH Directory,1,WhatsApp,20160,160,Not Started,,1B,235 rooms | Email | WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Mercure Langkawi Pantai Cenang,all.accor.com,+6049525888,"Lot 2500 Jalan Pantai Cenang, Mukim Kedawang, 07000, Langkawi, Kedah, Malaysia,",Langkawi,Kedah,Malaysia,07000,Hospitality,PROSPECT,164,https://all.accor.com/hotel/A3M7/index.en.shtml,,,General Manager,ha3m7@accor.com,,9,HOT,4 Star,164,NO,,,YES,YES,,,,1569,MAH Directory,3,Email,15876,180,Not Started,,1C,4 Star | 164 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Mercure Living Putrajaya,mercureliving-putrajaya.com,+60388619299,"Blok A, Menara Shaftsbury Putrajaya, Jalan Alamanda, Presint 1, 62000, Putrajaya, Putrajaya, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,62000,Hospitality,PROSPECT,299,https://mercureliving-putrajaya.com/EN/home,,,General Manager,hb8z0-re1@accor.com,,10,HOT,5 Star,299,NO,,,YES,YES,,,,1463,MAH Directory,2,Email,25632,160,Not Started,,1C,5 Star | 299 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
